"","id","job_number","year","highest_grade","family_income","tenure","hours_worked","hourly_pay","employer_id","union","job_satisfaction","cohort","avg_age_job_year","male","white","religious","urban","pay_tenure","pay_age"
"6188","7891 _79",1,2014,14,-0.231654288826917,7.52991452991453,0.444444444444443,0.444444444444443,20000100,0,10,1979,3.56837606837607,0,0,1,1,301.905982905983,159.269230769231
"6189","7891 _79",1,2016,14,-0.254849336916662,8.93376068376068,0.444444444444443,0.444444444444443,20000100,0,7,1979,4.86645299145299,0,0,1,1,358.059829059829,211.192307692308
"6190","7899 _79",1,2008,11,-0.590754635768544,0,0,0,20080100,0,10,1979,0,1,0,1,1,0,0
"6191","7910 _79",1,2014,15,-0.587850127706112,-0.990384615384615,0,0,20140100,0,7,1979,-0.504807692307693,0,0,1,1,-39.6153846153846,-20.1923076923076
"6192","7910 _79",1,2016,14,-0.842618224594071,0.990384615384615,0,0,20140100,0,10,1979,0.504807692307693,0,0,1,1,39.6153846153846,20.1923076923076
"6193","7923 _79",1,1994,14,1.02246198609881,4.15934065934066,-6.42857142857143,-6.42857142857143,19800100,1,7,1979,-12.7225274725275,1,0,1,1,122.664835164835,-827.760989010989
"6194","7923 _79",1,1996,14,0.522626982467877,6.10164835164835,-6.42857142857143,-6.42857142857143,19800100,1,10,1979,-11.6936813186813,1,0,1,1,200.357142857143,-786.607142857143
"6195","7923 _79",1,1998,14,0.401277326003344,7.98626373626374,-6.42857142857143,-6.42857142857143,19800100,1,7,1979,-11.635989010989,1,0,1,1,275.741758241758,-784.299450549451
"6196","7923 _79",1,2000,14,1.06941145546384,10.4862637362637,-6.42857142857143,-6.42857142857143,19800100,0,10,1979,-9.88598901098901,1,0,1,1,375.741758241758,-714.299450549451
"6197","7923 _79",1,2002,14,0.507812049105322,11.8901098901099,3.57142857142857,3.57142857142857,19800100,1,10,1979,-9.58791208791209,1,0,1,1,655.549450549451,-374.203296703297
"6198","7923 _79",1,2004,14,0.529141597175341,-10.3406593406593,-1.42857142857143,-1.42857142857143,20040100,0,7,1979,4.52747252747253,1,0,1,0,-456.662087912088,96.9024725274724
"6199","7923 _79",2,2004,14,0.529141597175341,-9.47527472527472,-6.42857142857143,-6.42857142857143,20040200,0,7,1979,4.09478021978022,1,0,1,0,-422.71978021978,-155.068681318681
"6200","7923 _79",4,2004,14,0.529141597175341,13.1593406593407,-6.42857142857143,-6.42857142857143,19800100,0,10,1979,-7.22252747252747,1,0,1,0,482.664835164835,-607.760989010989
"6201","7923 _79",1,2008,14,0.737630962305843,-9.37912087912088,18.5714285714286,18.5714285714286,20080100,0,10,1979,7.0467032967033,1,0,1,1,-391.46978021978,1199.30631868132
"6202","7923 _79",2,2008,14,0.737630962305843,-7.84065934065934,-6.42857142857143,-6.42857142857143,20040100,0,4,1979,6.27747252747253,1,0,1,1,-357.335164835165,-67.7609890109891
"6203","7923 _79",1,2010,14,0.734182114002817,-7.47527472527472,-1.42857142857143,-1.42857142857143,20080100,0,10,1979,8.09478021978022,1,0,1,1,-327.71978021978,257.431318681319
"6204","7923 _79",1,2012,15,1.14631688816044,-4.66758241758242,3.57142857142857,3.57142857142857,20080100,0,10,1979,9.69093406593407,1,0,1,1,-172.335164835165,589.739010989011
"6205","7923 _79",1,2014,14,1.084220543336,-2.51373626373626,8.57142857142857,8.57142857142857,20080100,0,10,1979,10.614010989011,1,0,1,1,-24.8351648351648,900.989010989011
"6206","7923 _79",1,2016,14,0.381128972464701,-2.09065934065934,13.5714285714286,13.5714285714286,20080100,0,10,1979,12.4024725274725,1,0,1,0,40.3571428571429,1273.39285714286
"6207","7928 _79",3,1994,15,-0.750575063402403,-5.78846153846154,0,0,19920100,1,7,1979,-8.7724358974359,0,0,1,1,-231.538461538462,-350.897435897436
"6208","7928 _79",1,2004,14,1.33436818136172,-2.84615384615385,0,0,20040100,0,4,1979,0.756410256410255,0,0,1,1,-113.846153846154,30.2564102564104
"6209","7928 _79",1,2016,18,-1.71796057499094,8.63461538461539,0,0,20160100,1,10,1979,8.01602564102564,0,0,1,1,345.384615384615,320.641025641026
"6210","7938 _79",1,1998,9,0.731782364411014,-2.92788461538462,-3.75,-3.75,19980100,1,10,1979,-1.28605769230769,0,0,1,1,-120.793269230769,-180.853365384615
"6211","7938 _79",1,2000,9,-1.24343434241613,-0.774038461538462,1.25,1.25,19980100,1,7,1979,-0.362980769230774,0,0,1,1,-29.7355769230769,28.6177884615383
"6212","7938 _79",1,2002,9,-1.2838955977904,1.01442307692308,1.25,1.25,19980100,1,10,1979,0.74278846153846,0,0,1,1,41.8028846153846,72.8485576923076
"6213","7938 _79",1,2004,9,-0.857641920808232,2.6875,1.25,1.25,19980100,1,10,1979,0.90625,0,0,1,1,108.725961538462,79.3870192307693
"6214","7971 _79",1,2002,10,0.27770251025601,0,0,0,20000100,0,7,1979,0,0,0,1,1,0,0
"6215","7974 _79",1,2008,10,0.270624065625029,0,0,0,20080100,0,10,1979,0,0,0,1,1,0,0
"6216","7979 _79",1,1998,17,0.778083558491375,-2.66208791208791,-6.28571428571428,-6.28571428571428,19980100,1,10,1979,-1.81181318681319,0,0,1,1,-119.717032967033,-342.85576923077
"6217","7979 _79",3,1998,17,0.778083558491375,-0.835164835164835,-7.28571428571428,-7.28571428571428,19980300,1,4,1979,-2.72527472527472,0,0,1,1,-54.1016483516484,-416.663461538462
"6218","7979 _79",1,2000,18,0.721121016228226,0.164835164835165,6.71428571428572,6.71428571428572,19980300,1,10,1979,-2.22527472527472,0,0,1,1,23.6291208791209,168.471153846154
"6219","7979 _79",3,2000,18,0.721121016228226,-0.758241758241759,-3.28571428571428,-3.28571428571428,19980100,1,10,1979,-1.76373626373626,0,0,1,1,-43.1016483516484,-218.163461538462
"6220","7979 _79",1,2004,20,0.433832431970597,-1.75824175824176,6.71428571428572,6.71428571428572,20040100,0,10,1979,2.73626373626374,0,0,1,1,-72.5247252747253,416.548076923077
"6221","7979 _79",3,2004,20,0.433832431970597,3.24175824175824,1.71428571428572,1.71428571428572,19980300,1,10,1979,0.236263736263737,0,0,1,1,147.186813186813,76.6923076923076
"6222","7979 _79",1,2008,20,0.605680926697326,2.60714285714286,1.71428571428572,1.71428571428572,20040100,0,10,1979,5.55357142857143,0,0,1,1,118.629120879121,315.971153846154
"6223","7980 _79",1,2014,18,0.987969332319345,-0.971153846153846,0,0,20140100,1,7,1979,-0.0144230769230731,0,0,1,1,-38.8461538461539,-0.576923076923322
"6224","7980 _79",1,2016,18,1.17703862132151,0.971153846153846,0,0,20140100,1,7,1979,0.0144230769230802,0,0,1,1,38.8461538461538,0.576923076922867
"6225","7983 _79",2,1996,12,-0.0061380632925836,0,0,0,19790100,0,10,1979,0,0,0,1,1,0,0
"6226","7985 _79",1,1998,12,-0.457368612489303,-8.05769230769231,0,0,19880100,0,7,1979,-3.72115384615385,0,0,1,0,-322.307692307692,-148.846153846154
"6227","7985 _79",1,2000,12,-0.259303588061902,-5.82692307692308,0,0,19880100,1,7,1979,-2.83653846153846,0,0,1,1,-233.076923076923,-113.461538461538
"6228","7985 _79",1,2002,12,0.143173495990425,-3.80769230769231,0,0,19880100,1,7,1979,-1.84615384615385,0,0,1,1,-152.307692307692,-73.8461538461536
"6229","7985 _79",1,2004,12,0.0139844093097583,-2.42307692307692,0,0,19880100,1,7,1979,-0.53846153846154,0,0,1,1,-96.9230769230769,-21.5384615384614
"6230","7985 _79",1,2008,12,-0.249353478208068,1.55769230769231,0,0,19880100,1,7,1979,0.47115384615384,0,0,1,1,62.3076923076924,18.8461538461538
"6231","7985 _79",1,2010,12,2.11299194811805,3.63461538461539,0,0,19880100,1,7,1979,1.43269230769231,0,0,1,1,145.384615384615,57.3076923076924
"6232","7985 _79",1,2012,13,1.19211431826161,6.34615384615385,0,0,19880100,1,10,1979,3.07692307692307,0,0,1,1,253.846153846154,123.076923076923
"6233","7985 _79",1,2014,12,0.271236688405175,8.57692307692308,0,0,19880100,1,7,1979,3.96153846153846,0,0,1,1,343.076923076923,158.461538461539
"6234","7988 _79",1,1994,15,-0.0304665812883194,-10.0769230769231,0,0,19850100,1,10,1979,-5.40598290598291,0,0,1,1,-403.076923076923,-216.239316239316
"6235","7988 _79",1,1996,15,-0.374305957297588,-8.30769230769231,0,0,19850100,1,10,1979,-4.29059829059829,0,0,1,1,-332.307692307692,-171.623931623932
"6236","7988 _79",1,1998,15,-0.177140855174358,-6.21153846153846,0,0,19850100,1,10,1979,-3.33867521367521,0,0,1,1,-248.461538461538,-133.547008547009
"6237","7988 _79",1,2000,15,-0.088246626130374,-3.78846153846154,0,0,19850100,1,10,1979,-1.55021367521368,0,0,1,1,-151.538461538462,-62.0085470085469
"6238","7988 _79",1,2004,15,-0.72359600663933,-0.192307692307693,0,0,19850100,1,10,1979,0.651709401709404,0,0,1,1,-7.69230769230774,26.0683760683762
"6239","7988 _79",1,2008,15,-0.770114331318384,3.80769230769231,0,0,19850100,1,10,1979,1.6517094017094,0,0,1,1,152.307692307692,66.0683760683762
"6240","7988 _79",1,2010,12,-0.643119077383073,5.38461538461538,0,0,19850100,1,10,1979,2.86324786324786,0,0,1,1,215.384615384615,114.529914529915
"6241","7988 _79",1,2012,15,-0.486355349064524,8.57692307692308,0,0,19850100,1,10,1979,4.26709401709402,0,0,1,1,343.076923076923,170.683760683761
"6242","7988 _79",1,2014,12,-0.496207368176686,10.8076923076923,0,0,19850100,1,10,1979,5.1517094017094,0,0,1,1,432.307692307692,206.068376068376
"6243","7993 _79",1,2008,12,0.839293819875266,-4.42307692307692,0,0,20060100,0,10,1979,-2.38846153846153,1,0,1,1,-176.923076923077,-95.5384615384614
"6244","7993 _79",1,2010,12,0.786825423638017,-2.5,0,0,20060100,0,7,1979,-1.35,1,0,1,1,-100,-54.0000000000002
"6245","7993 _79",1,2012,12,0.723462918085618,0.230769230769231,0,0,20060100,0,7,1979,0.284615384615385,1,0,1,1,9.23076923076923,11.3846153846155
"6246","7993 _79",1,2014,12,0.69335702007367,2.44230769230769,0,0,20060100,0,7,1979,1.17884615384616,1,0,1,1,97.6923076923077,47.1538461538464
"6247","7993 _79",1,2016,12,0.928905340814392,4.25,0,0,20060100,0,7,1979,2.275,1,0,1,1,170,90.9999999999998
"6248","7998 _79",1,1994,16,1.66748775089848,-1.51923076923077,-2.5,-2.5,19860100,1,10,1979,-9.82371794871795,0,0,0,1,-96.4556623931624,-505.105502136752
"6249","7998 _79",1,1996,16,1.5756191119618,-10,-2.5,-2.5,19960100,1,7,1979,-3.58333333333333,0,0,0,1,-435.686431623932,-255.490117521367
"6250","7998 _79",2,1996,16,1.48375047302512,-0.26923076923077,-2.5,-2.5,19860100,1,10,1979,-8.44871794871795,0,0,0,1,-46.4556623931624,-450.105502136752
"6251","7998 _79",1,1998,16,1.39188183408844,-7.96153846153846,2.5,2.5,19960100,1,10,1979,-2.6025641025641,0,0,0,1,-340.974893162393,-22.8458867521367
"6252","7998 _79",1,2000,16,1.48506424188019,-5.71153846153846,2.5,2.5,19960100,1,7,1979,-0.727564102564102,0,0,0,1,-239.724893162393,61.5291132478633
"6253","7998 _79",1,2002,16,1.57824664967195,-3.88461538461539,-2.5,-2.5,19960100,1,10,1979,-0.641025641025635,0,0,0,1,-191.071047008547,-137.79780982906
"6254","7998 _79",1,2004,16,1.87488123981344,-2,-2.5,-2.5,19960100,1,10,1979,1.41666666666667,0,0,0,1,-115.686431623932,-55.4901175213672
"6255","7998 _79",1,2008,16,2.17151582995492,1.76923076923077,-2.5,-2.5,19960100,1,7,1979,2.53205128205128,0,0,0,1,35.0827991452991,-10.8747329059829
"6256","7998 _79",1,2010,16,2.11299194811805,3.65384615384615,-0.833333333333336,-0.833333333333336,19960100,1,7,1979,3.58974358974359,0,0,0,1,134.217414529914,106.224626068376
"6257","7998 _79",1,2012,16,1.5594137688987,6.5,0.833333333333336,0.833333333333336,19960100,1,10,1979,5.16666666666667,0,0,0,1,281.300747863248,249.349626068376
"6258","7998 _79",1,2014,17,1.58320942142177,8.65384615384615,2.5,2.5,19960100,1,10,1979,6.08974358974359,0,0,0,1,406.717414529914,368.307959401709
"6259","7998 _79",1,2016,17,1.49915142849968,10.7692307692308,7.5,7.5,19960100,1,10,1979,7.03205128205128,0,0,0,1,608.736645299145,652.298344017094
"6260","8003 _79",1,1994,16,0.471574132291684,-6.18131868131868,1.71428571428572,1.71428571428572,19880100,1,4,1979,-3.05219780219781,0,0,1,1,-250.428571428571,-70.7857142857144
"6261","8003 _79",1,1996,16,0.444328377836488,-4.16208791208791,0.714285714285715,0.714285714285715,19880100,1,7,1979,-2.06181318681319,0,0,1,1,-167.620879120879,-61.1895604395604
"6262","8003 _79",1,1998,16,0.472413997150532,-2.21978021978022,0.714285714285715,0.714285714285715,19880100,1,10,1979,-1.03296703296704,0,0,1,1,-82.1593406593406,-15.9203296703297
"6263","8003 _79",1,2000,16,0.569562903029787,-0.296703296703296,2.71428571428572,2.71428571428572,19880100,1,10,1979,0.0054945054945037,0,0,1,1,26.3021978021978,103.848901098901
"6264","8003 _79",1,2002,16,0.666711808909042,1.87637362637363,-1.28571428571428,-1.28571428571428,19880100,1,10,1979,0.918956043956044,0,0,1,1,69.8791208791209,-5.93956043956041
"6265","8003 _79",1,2004,16,0.618055061129045,3.49175824175824,-1.28571428571428,-1.28571428571428,19880100,1,10,1979,2.11126373626374,0,0,1,1,137.725274725275,44.1373626373627
"6266","8003 _79",1,2008,16,1.14830723237048,7.49175824175824,-3.28571428571428,-3.28571428571428,19880100,1,10,1979,3.11126373626374,0,0,1,1,266.302197802198,5.84890109890125
"6267","8027 _79",1,2004,10,-1.51201075578832,-1.44230769230769,20,20,20000100,0,4,1979,-1.27884615384615,1,0,1,1,16.5384615384615,791.73076923077
"6268","8027 _79",1,2008,10,-10.9692893276444,1.44230769230769,-20,-20,20000100,0,4,1979,1.27884615384615,1,0,1,1,-16.5384615384615,-791.730769230769
"6269","8031 _79",1,1994,13,-0.313172271966167,-0.985576923076923,0,0,19930100,1,4,1979,-2.50721153846154,0,0,1,1,-39.4230769230769,-100.288461538461
"6270","8031 _79",1,1996,13,0.214086662994745,0.802884615384615,0,0,19930100,1,10,1979,-1.40144230769231,0,0,1,1,32.1153846153846,-56.0576923076924
"6271","8031 _79",1,1998,13,0.0849442879783755,-1.02403846153846,0,0,19980100,1,7,1979,1.51201923076923,0,0,1,1,-40.9615384615385,60.4807692307693
"6272","8031 _79",1,2000,13,0.510503255664853,1.20673076923077,0,0,19980100,1,4,1979,2.39663461538462,0,0,1,1,48.2692307692308,95.8653846153848
"6273","8034 _79",1,1994,16,0.688077548670591,-10.9335664335664,0,0,19900100,1,7,1979,-5.71503496503497,0,0,1,1,-437.342657342657,-228.601398601399
"6274","8034 _79",1,1996,16,1.19205265278885,-8.81818181818182,0,0,19900100,1,10,1979,-4.77272727272727,0,0,1,1,-352.727272727273,-190.909090909091
"6275","8034 _79",1,1998,16,1.23638823985269,-7.16433566433567,0,0,19900100,1,7,1979,-3.59965034965035,0,0,1,0,-286.573426573427,-143.986013986014
"6276","8034 _79",1,2000,16,0.70576349016744,-5.08741258741259,0,0,19900100,1,10,1979,-2.63811188811189,0,0,1,0,-203.496503496504,-105.524475524476
"6277","8034 _79",1,2002,16,0.762913046294498,-2.87587412587413,0,0,19900100,0,10,1979,-1.74388111888112,0,0,1,0,-115.034965034965,-69.7552447552448
"6278","8034 _79",1,2004,16,0.820062602421558,-1.04895104895105,0,0,19900100,1,10,1979,0.34265734265734,0,0,1,0,-41.9580419580419,13.7062937062935
"6279","8034 _79",1,2008,16,0.919335955208576,2.68181818181818,0,0,19900100,1,7,1979,1.47727272727273,0,0,1,0,107.272727272727,59.090909090909
"6280","8034 _79",1,2010,16,1.05469533381156,4.62412587412588,0,0,19900100,1,10,1979,2.50611888111888,0,0,1,0,184.965034965035,100.244755244755
"6281","8034 _79",1,2012,16,1.13475612940382,7.31643356643356,0,0,19900100,1,10,1979,3.15996503496503,0,0,1,0,292.657342657343,126.398601398601
"6282","8034 _79",1,2014,16,0.911267836196112,9.58566433566433,0,0,19900100,1,10,1979,5.02534965034965,0,0,1,0,383.426573426573,201.013986013986
"6283","8034 _79",1,2016,16,2.76569640644697,11.7202797202797,0,0,19900100,1,10,1979,5.95804195804195,0,0,1,1,468.811188811189,238.321678321678
"6284","8038 _79",1,1994,16,0.802926451275495,-3.82307692307692,0,0,19880100,1,10,1979,-2.08846153846154,1,0,1,1,-152.923076923077,-83.5384615384617
"6285","8038 _79",1,1996,16,0.885529368056847,-1.93846153846154,0,0,19880100,1,10,1979,-1.03076923076923,1,0,1,1,-77.5384615384615,-41.2307692307693
"6286","8038 _79",1,1998,16,0.235764962906121,0.13846153846154,0,0,19880100,1,10,1979,-0.0692307692307708,1,0,1,1,5.5384615384616,-2.76923076923094
"6287","8038 _79",1,2000,16,0.941247821201278,2.11923076923077,0,0,19880100,1,10,1979,0.940384615384616,1,0,1,1,84.7692307692308,37.6153846153845
"6288","8038 _79",2,2002,16,1.0598551903685,3.50384615384615,0,0,19880100,1,7,1979,2.24807692307692,1,0,1,1,140.153846153846,89.9230769230769
"6289","8057 _79",1,1996,11,-1.46280478794959,0,0,0,19960100,0,4,1979,0,0,0,1,1,0,0
"6290","8064 _79",1,1996,12,-1.54580402437311,-0.457692307692308,-4.2,-4.2,19960100,0,10,1979,-1.77115384615384,1,0,1,1,-26.7269230769231,-224.436538461538
"6291","8064 _79",3,1996,12,-1.54580402437311,0.253846153846154,1.8,1.8,19940100,0,7,1979,-2.12692307692308,1,0,1,1,10.7730769230769,-33.1865384615387
"6292","8064 _79",2,1998,12,-1.14333203505308,1.15769230769231,8.8,8.8,19960100,0,10,1979,-0.57884615384615,1,0,1,1,69.3692307692308,292.515384615385
"6293","8064 _79",1,2000,12,-0.740860045733056,-0.380769230769231,-0.200000000000003,-0.200000000000003,19980100,0,10,1979,2.19038461538462,1,0,1,1,-20.9576923076923,96.6788461538461
"6294","8064 _79",2,2000,12,-0.740860045733056,-0.573076923076923,-6.2,-6.2,20000200,1,10,1979,2.28653846153846,1,0,1,1,-32.4576923076923,-131.571153846154
"6295","8077 _79",1,1998,18,0.434613368241264,-0.0865384615384616,0,0,19980100,1,10,1979,-1.45673076923077,1,0,1,1,-4.32692307692308,-72.8365384615386
"6296","8077 _79",2,2000,18,1.13641587163965,0.0865384615384616,0,0,19980100,0,7,1979,1.45673076923077,1,0,1,1,4.32692307692308,72.8365384615386
"6297","8111 _79",1,1994,17,0.249546916197374,-11.5512820512821,0.555555555555557,0.555555555555557,19890100,1,7,1979,-5.66880341880342,0,0,1,1,-461.915954415954,-212.745726495727
"6298","8111 _79",1,1996,19,0.27190320183959,-9.74358974358974,-4.44444444444444,-4.44444444444444,19890100,1,7,1979,-4.57264957264957,0,0,1,1,-429.223646723647,-314.09188034188
"6299","8111 _79",1,1998,20,0.294259487481805,-7.78205128205128,0.555555555555557,0.555555555555557,19890100,1,10,1979,-3.55341880341881,0,0,1,1,-311.146723646724,-128.130341880342
"6300","8111 _79",1,2002,20,0.291591442465148,-3.68589743589744,0.555555555555557,0.555555555555557,19890100,1,10,1979,-1.60149572649573,0,0,1,1,-147.30056980057,-50.0534188034187
"6301","8111 _79",1,2008,18,0.494456397281539,2.04487179487179,-4.44444444444444,-4.44444444444444,19890100,1,7,1979,0.533119658119659,0,0,1,1,-16.627492877493,-135.389957264957
"6302","8111 _79",1,2010,18,0.524463511536988,4.19871794871795,-1.11111111111111,-1.11111111111111,19890100,1,4,1979,2.45619658119658,0,0,1,0,131.641737891738,52.1420940170942
"6303","8111 _79",1,2012,18,0.304756927375523,6.64102564102564,2.22222222222222,2.22222222222222,19890100,1,10,1979,3.23504273504273,0,0,1,1,306.289173789174,204.818376068376
"6304","8111 _79",1,2014,17,0.265917596960181,8.91025641025641,5.55555555555556,5.55555555555556,19890100,1,10,1979,4.10042735042735,0,0,1,1,489.430199430199,366.581196581197
"6305","8111 _79",1,2016,17,0.502824559417956,10.9679487179487,0.555555555555557,0.555555555555557,19890100,1,10,1979,5.07158119658119,0,0,1,1,438.853276353276,216.869658119658
"6306","8113 _79",1,1994,13,0.271052835906888,-5.52272727272728,0,0,19820100,1,10,1979,-7.875,0,0,1,1,-220.909090909091,-315
"6307","8113 _79",1,1996,13,-0.10988656545093,-3.59965034965035,0,0,19820100,1,10,1979,-6.83653846153846,0,0,1,1,-143.986013986014,-273.461538461539
"6308","8113 _79",1,1998,13,-0.242262499365699,-1.75349650349651,0,0,19820100,0,10,1979,-6.75961538461538,0,0,1,1,-70.1398601398603,-270.384615384615
"6309","8113 _79",1,2000,13,-0.0701344034884581,0.477272727272727,0,0,19820100,1,10,1979,-4.875,0,0,1,1,19.0909090909091,-195
"6310","8113 _79",1,2002,13,0.102352123351242,2.40034965034965,0,0,19820100,0,10,1979,-4.83653846153846,0,0,1,1,96.013986013986,-193.461538461539
"6311","8113 _79",1,2004,13,0.174324543321445,4.40034965034965,0,0,19820100,0,10,1979,-2.83653846153846,0,0,1,1,176.013986013986,-113.461538461539
"6312","8113 _79",1,2008,12,0.0591440555116485,8.11188811188811,0,0,19820100,0,10,1979,-1.69230769230769,0,0,1,1,324.475524475524,-67.6923076923078
"6313","8113 _79",1,2010,12,0.0851024757792622,10.4388111888112,0,0,19820100,0,7,1979,-0.855769230769234,0,0,1,1,417.552447552448,-34.2307692307695
"6314","8113 _79",1,2012,12,0.060188946996421,11.0541958041958,0,0,19820100,1,10,1979,2.83653846153846,0,0,1,1,442.167832167832,113.461538461538
"6315","8113 _79",1,2014,12,0.152526494687656,-13.791958041958,0,0,20140100,0,10,1979,16.2596153846154,0,0,1,1,-551.678321678322,650.384615384615
"6316","8113 _79",1,2016,12,0.177790701237781,-12.215034965035,0,0,20140100,0,7,1979,17.4711538461538,0,0,1,1,-488.601398601399,698.846153846154
"6317","8120 _79",1,1989,20,0.184429419722566,-0.352564102564103,-9.33333333333333,-9.33333333333333,19890100,1,10,1979,-3.82371794871795,0,0,1,1,-38.5641025641026,-712.717948717949
"6318","8120 _79",1,1994,95,-1.78724555482336,-0.717948717948718,14.6666666666667,14.6666666666667,19940100,0,10,1979,1.35897435897436,0,0,1,1,-67.6410256410256,669.820512820513
"6319","8120 _79",1,1996,95,-0.203872196587115,1.07051282051282,-5.33333333333333,-5.33333333333333,19940100,0,10,1979,2.46474358974358,0,0,1,1,106.205128205128,42.8974358974356
"6320","8124 _79",1,1994,12,-0.177889941835844,7.59134615384615,0,0,19810100,0,7,1979,-17.0456730769231,1,0,1,1,303.653846153846,-681.826923076923
"6321","8124 _79",1,2008,12,-0.0980387648651853,-5.8125,0,0,20080100,1,10,1979,3.65625,1,0,1,1,-232.5,146.25
"6322","8124 _79",1,2012,12,0.229349959878853,-1.73557692307692,0,0,20080100,1,4,1979,5.61778846153845,1,0,1,1,-69.4230769230769,224.711538461538
"6323","8124 _79",1,2014,12,-0.0152074488341736,-0.0432692307692308,0,0,20080100,1,7,1979,7.77163461538461,1,0,1,1,-1.73076923076923,310.865384615385
"6324","8149 _79",1,1994,14,0.525197179809194,-4.12062937062937,-1.54545454545455,-1.54545454545455,19920100,1,10,1979,-9.0305944055944,0,0,1,1,-181.606643356643,-426.105769230769
"6325","8149 _79",1,1996,14,0.583251003559777,-2.29370629370629,-1.54545454545455,-1.54545454545455,19920100,0,7,1979,-7.94405594405595,0,0,1,1,-108.52972027972,-382.644230769231
"6326","8149 _79",1,1998,14,0.70576349016744,-0.293706293706294,-1.54545454545455,-1.54545454545455,19920100,0,10,1979,-6.94405594405595,0,0,1,1,-28.5297202797203,-342.644230769231
"6327","8149 _79",1,2000,14,0.337293220947416,1.82167832167832,3.45454545454545,3.45454545454545,19920100,0,7,1979,-6.00174825174825,0,0,1,1,100.604895104895,-122.211538461539
"6328","8149 _79",1,2002,14,-0.0311770482726086,4.01398601398601,0.454545454545453,0.454545454545453,19920100,0,10,1979,-5.09790209790209,0,0,1,1,165.97027972028,-193.894230769231
"6329","8149 _79",1,2004,14,-0.0124483928458083,5.80244755244755,3.45454545454545,3.45454545454545,19920100,0,7,1979,-3.99213286713287,0,0,1,1,279.739510489511,-31.7788461538462
"6330","8149 _79",1,2008,14,-0.157200531718527,-5.48601398601399,-1.54545454545455,-1.54545454545455,20080100,1,10,1979,5.65209790209791,0,0,1,1,-236.222027972028,161.201923076923
"6331","8149 _79",1,2010,14,0.195963408725541,-3.56293706293706,-1.54545454545455,-1.54545454545455,20080100,1,10,1979,6.69055944055944,0,0,1,1,-159.298951048951,202.740384615385
"6332","8149 _79",1,2012,14,-0.0490595571695014,-0.928321678321678,-1.54545454545455,-1.54545454545455,20080100,1,10,1979,7.37325174825175,0,0,1,1,-53.9143356643357,230.048076923077
"6333","8149 _79",1,2014,15,0.21209552025401,1.43706293706294,-1.54545454545455,-1.54545454545455,20080100,1,7,1979,9.19055944055944,0,0,1,1,40.701048951049,302.740384615385
"6334","8149 _79",1,2016,14,0.0477155462799939,3.61013986013986,3.45454545454545,3.45454545454545,20080100,1,10,1979,10.104020979021,0,0,1,1,181.085664335664,602.548076923077
"6335","8155 _79",1,1996,16,0.753240445338022,0.707692307692307,-2,-2,19900100,0,7,1979,-6.15384615384615,1,0,1,1,18.2884615384615,-327.144230769231
"6336","8155 _79",1,2000,16,0.524728509398171,-3.56153846153846,-2,-2,20000100,0,7,1979,-0.0192307692307665,1,0,1,1,-152.480769230769,-81.7596153846152
"6337","8155 _79",1,2002,16,0.450654244955484,-1.6,3,3,20000100,0,10,1979,1,1,0,1,1,-53.7307692307692,158.865384615385
"6338","8155 _79",1,2004,16,0.573592918615601,0.303846153846154,3,3,20000100,0,7,1979,2.04807692307693,1,0,1,1,31.9423076923077,206.028846153846
"6339","8155 _79",1,2008,16,0.61040654095965,4.15,-2,-2,20000100,0,7,1979,3.125,1,0,1,1,155.980769230769,44.0096153846152
"6340","8169 _79",1,1994,12,-0.0825816325522073,-5.96153846153846,0,0,19880100,1,10,1979,-6.01923076923077,0,0,1,1,-238.461538461538,-240.76923076923
"6341","8169 _79",1,1996,13,-0.208730402894119,-3.86538461538462,0,0,19880100,1,10,1979,-5.06730769230769,0,0,1,1,-154.615384615385,-202.692307692308
"6342","8169 _79",1,1998,14,-0.156856354100135,-2.07692307692308,0,0,19880100,1,7,1979,-3.96153846153846,0,0,1,1,-83.0769230769232,-158.461538461538
"6343","8169 _79",1,2000,16,-0.253073176950595,0.269230769230768,0,0,19880100,1,10,1979,-3.13461538461539,0,0,1,1,10.7692307692308,-125.384615384615
"6344","8169 _79",1,2002,16,-0.303105211276153,-10.4615384615385,0,0,20020100,1,1,1979,4.23076923076923,0,0,1,1,-418.461538461538,169.23076923077
"6345","8169 _79",2,2002,16,-0.303105211276153,1.71153846153846,0,0,19880100,1,10,1979,-1.85576923076923,0,0,1,1,68.4615384615385,-74.2307692307693
"6346","8169 _79",1,2004,12,-0.242306387888856,2.23076923076923,0,0,19880100,1,10,1979,-0.11538461538462,0,0,1,1,89.2307692307692,-4.61538461538476
"6347","8169 _79",2,2004,12,-0.242306387888856,-10.3269230769231,0,0,20020100,1,1,1979,6.16346153846154,0,0,1,1,-413.076923076923,246.538461538462
"6348","8169 _79",1,2008,16,-0.186984483757698,6.61538461538461,0,0,19880100,1,10,1979,1.69230769230769,0,0,1,1,264.615384615385,67.6923076923078
"6349","8169 _79",1,2010,16,0.0136446834652446,8.36538461538461,0,0,19880100,1,10,1979,2.81730769230769,0,0,1,1,334.615384615385,112.692307692308
"6350","8169 _79",1,2014,18,0.305137802376954,13.5,0,0,19880100,1,10,1979,5.25,0,0,1,1,540,210
"6351","8191 _79",2,2000,13,-0.470019383617478,0,0,0,20000200,1,10,1979,0,1,0,1,1,0,0
